ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default_next_month
7287,200000,1,2,1,30,0,-2,0,-2,1,0,8999,27856,1075,0,45515,6427,1869,8894,172,0,10464,2280,0
7288,20000,2,2,2,52,0,-1,-1,-2,-1,0,6689,938,0,2623,0,3300,1533,300,0,937,0,1027,0
7289,120000,1,1,2,28,-2,0,0,-2,1,-2,11987,20148,44692,672,32547,21891,4109,6159,9054,272,7394,9204,0
7290,50000,1,1,1,51,-1,0,0,1,-2,1,7734,9661,22546,6101,21964,26400,2536,3214,7207,1485,9622,4956,0
7291,80000,2,1,1,31,4,-1,2,1,2,0,61585,0,21689,11057,24587,8732,6699,0,5616,3259,5710,2422,1
7292,50000,2,3,1,30,0,2,-1,-1,-1,-2,5581,17755,14638,13056,0,4018,987,2428,4838,5722,0,1714,0
7293,200000,2,2,1,39,1,-2,-1,-1,-2,0,52439,3851,69719,32403,9799,72652,12439,1440,20152,5580,2732,22454,0
7294,20000,1,1,2,50,0,-1,-1,-1,-1,0,5752,12362,75,2006,6938,0,2270,3197,18,404,1900,0,0
7295,120000,2,1,2,41,-1,0,-2,1,-2,-2,2103,3674,7432,31893,0,28255,816,1209,1995,7347,0,8719,0
7296,500000,1,1,2,38,-2,-2,0,0,1,-1,10938,37557,275408,14100,262738,86672,3428,14884,73404,2494,56358,31531,0
7297,120000,2,1,2,38,-2,-2,-1,-2,-2,-2,6279,1832,15909,21095,7475,23663,2233,907,5116,7140,3642,11981,0
7298,20000,1,2,1,38,1,0,3,0,0,2,10100,9628,460,0,7332,1942,2877,3748,84,0,2364,356,0
7299,300000,2,2,2,41,-1,-1,0,-1,-1,-2,42057,29856,86116,61205,47785,9017,16225,11123,20679,25822,22615,3462,0
7300,120000,2,3,2,63,0,1,-1,-1,1,-1,70072,46415,27935,12744,19011,8206,28222,10151,8171,4691,4942,2334,0
7301,80000,2,2,2,50,1,-1,1,0,1,-2,58453,0,43342,6400,15003,4238,15577,0,11175,1064,3821,952,1
7302,120000,2,3,2,42,-2,-1,0,-2,0,0,5064,43532,39791,8348,38011,58882,1297,17581,11367,3147,11584,13267,0
7303,300000,1,3,2,59,0,-2,0,0,-2,0,53436,5688,95077,52209,8139,167941,8419,2193,23581,11240,2116,54609,0
7304,80000,2,3,2,47,-2,0,-2,-2,-2,-2,37314,8470,0,34669,2992,2545,14859,1860,0,12745,919,924,0
7305,80000,1,4,1,69,-1,-2,-2,0,-2,-2,20087,0,25340,32373,14166,19050,4001,0,12479,9129,4779,7911,0
7306,80000,2,2,2,49,-1,1,0,-2,2,-1,20823,29765,15091,2744,59539,22636,7918,6989,2497,902,8317,5590,1
7307,20000,1,1,2,32,-1,0,-2,-1,-1,-1,6325,2597,0,5991,5028,2086,1690,670,0,2729,1187,932,0
7308,200000,1,1,1,49,0,0,1,1,1,-1,33739,4386,104988,59268,104781,55346,6166,1288,26923,12094,33184,18290,1
7309,20000,1,2,1,60,0,-1,1,0,2,-1,0,0,7126,1657,2349,7272,0,0,1589,324,564,2377,1
7310,80000,2,2,1,31,-1,-1,0,0,0,1,36423,4331,12132,2478,23301,35709,8492,961,3338,619,7879,9666,0
7311,80000,1,1,2,31,-1,1,-1,-2,-1,0,21369,2146,39292,453,42497,43029,7538,851,7974,138,15260,16030,1
7312,50000,2,3,1,51,-1,-1,0,-2,-1,-1,0,3408,11474,17207,9495,0,0,1026,2036,6502,1591,0,0
7313,80000,1,3,2,66,-1,-2,-1,-2,-1,-2,6057,25730,18310,9437,12719,2197,986,10309,5635,3793,2792,705,0
7314,120000,1,2,2,38,0,-1,-1,-1,0,-1,10914,18476,30721,16283,3998,28495,4292,3566,14318,4395,851,8870,0
7315,50000,2,2,3,46,-2,0,-1,1,0,-1,835,6271,7124,5793,8919,8120,378,1095,1746,1986,1365,1939,0
7316,50000,1,1,1,54,1,3,2,-1,0,-1,24037,25984,34806,0,11462,13212,7718,2694,6936,0,4247,4915,0
7317,300000,2,2,2,54,-1,-2,-1,-1,-1,-2,1187,9796,55117,3294,5903,5840,466,2711,21315,857,1842,1665,0
7318,500000,2,1,2,28,0,-1,-1,-1,-2,-1,31771,11552,31855,202935,24103,6762,7043,2729,7177,84572,8638,1617,0
7319,80000,2,2,2,41,-2,0,-1,-1,0,-2,4794,11277,22753,6261,28450,0,2122,2330,6126,1436,10258,0,0
7320,50000,1,2,1,71,1,1,-2,-1,1,0,25330,7659,0,4962,6451,16318,7741,2371,0,1688,1695,1715,0
7321,20000,1,1,2,66,3,2,2,1,1,3,9502,11672,10225,7007,3454,11914,72,1775,1902,1090,753,1299,0
7322,20000,2,2,2,60,-2,-2,-2,-2,-2,-2,0,6645,3608,0,1049,212,0,1180,1491,0,324,64,0
7323,80000,2,2,2,22,2,1,-1,-1,1,-1,24303,36020,25617,0,11350,0,3629,9209,11191,0,3873,0,0
7324,300000,2,2,3,42,1,-1,-1,1,2,2,202142,11287,81353,132592,127861,91666,73422,3128,19036,34943,23303,35439,0
7325,200000,1,3,3,23,1,0,-2,-2,-1,-1,58182,49510,3919,29925,21820,81824,9759,19925,1280,9188,9912,7966,1
7326,50000,1,1,2,36,3,-1,-1,0,0,0,15949,5864,0,34775,38279,16093,2042,1817,0,9237,5191,5675,1
7327,500000,2,3,1,65,-1,1,0,1,-1,-1,9519,212324,249315,297310,7562,12765,2020,73553,113122,68128,2368,3691,0
7328,80000,1,1,2,40,1,0,0,-1,-1,2,30152,36342,41836,7456,2195,48252,6235,9461,15070,3206,620,10824,0
7329,50000,1,1,2,29,0,-2,1,-2,-2,-2,12072,0,40132,6554,5835,11235,4379,0,9951,2616,1503,3301,1
7330,80000,2,4,2,57,1,1,0,1,-1,0,33659,32204,20343,6926,16903,9329,4413,9426,7131,1669,4190,1818,0
7331,50000,1,2,1,59,0,0,1,0,1,-1,37071,5405,11208,16020,20799,1639,11779,977,2591,5567,3441,427,0
7332,300000,2,2,2,54,-2,0,0,-2,1,-1,8021,60210,11603,36610,125781,46860,2244,22286,4253,8551,33736,11842,0
7333,80000,1,2,2,62,-1,0,2,1,0,1,7155,0,34201,33049,19319,13964,3331,0,6938,8320,4083,5295,0
7334,120000,2,2,2,56,3,0,2,1,-1,-1,79444,1324,18271,19000,43739,6406,14632,206,3297,5272,11488,2702,1
7335,80000,2,3,2,53,0,0,1,-1,-1,-2,13429,37923,23449,6793,20817,1733,3669,12191,6592,2166,6715,454,1
7336,300000,2,1,1,66,-2,0,1,0,0,-2,9038,117348,113351,37556,154257,8709,2743,30864,23253,9850,51946,3617,1
7337,120000,2,3,2,37,-1,2,0,0,2,0,24346,33448,8718,45605,80308,41042,8087,3798,3273,9643,8090,6717,0
7338,80000,1,3,2,44,-2,-1,0,-2,-2,0,2794,0,24798,12012,0,31733,649,0,9523,4212,0,11720,1
7339,20000,1,3,2,49,3,1,1,2,0,1,8804,11494,4600,10758,0,14625,1609,2356,1242,640,0,3365,0
7340,300000,1,2,1,55,-1,-2,-2,-2,-2,-2,13072,2388,24529,31930,49144,9383,3504,971,9782,12941,18736,3120,0
7341,120000,2,2,2,45,0,0,-2,-1,-2,-1,61494,1857,19911,9023,3253,0,14118,499,7475,3372,1088,0,0
7342,50000,1,2,2,43,1,-1,-2,0,0,1,26088,23018,1717,7415,13936,16730,10690,8084,422,2591,2833,5902,0
7343,300000,2,2,2,29,0,-2,-2,-2,-2,-2,13766,78819,8746,3997,132,6609,5400,25755,3649,1888,50,2074,1
7344,20000,2,3,2,53,1,0,1,2,1,0,0,0,12795,10591,15587,9842,0,0,1379,1379,2917,2719,0
7345,50000,1,2,3,27,0,1,0,1,-2,0,21814,33587,16775,21473,2684,16737,7591,10545,6316,4913,1061,2621,1
7346,80000,2,2,2,45,1,1,1,3,1,1,54656,38117,24906,31362,47544,33150,15174,7062,5697,2793,10249,5724,1
7347,50000,2,3,2,41,-1,2,1,1,1,-1,29030,25423,16567,0,18462,1722,12553,1251,2736,0,3121,616,1
7348,80000,2,1,2,60,-1,-1,0,0,1,-1,1702,0,5673,26599,25434,543,580,0,1609,9658,9406,142,0
7349,50000,1,3,2,45,0,0,0,-2,0,-2,27464,16832,16279,4220,25616,1559,9048,3788,5778,1132,10006,697,1
7350,20000,1,3,2,21,1,1,1,1,-1,0,9038,15215,9573,6549,0,16835,3217,4822,3237,1577,0,4891,0
7351,20000,2,1,2,46,4,2,2,1,1,1,9337,12557,7675,709,0,6057,1916,1972,2296,230,0,975,1
7352,20000,1,1,1,32,0,1,-1,-1,0,0,3378,8605,969,5506,4114,2298,1065,2027,247,1930,1103,953,0
7353,500000,2,2,1,40,-1,-1,0,-2,-1,-2,13503,11654,164836,81284,78115,17370,5112,4177,33363,13815,16405,5639,0
7354,120000,2,1,2,36,0,-2,-1,-1,-2,-2,35798,22703,21782,32909,18720,23125,10341,8040,6344,8183,5460,8749,0
7355,80000,2,4,2,29,0,0,0,-2,-2,1,0,21416,25604,595,16823,25644,0,7731,6945,209,6157,8695,0
7356,80000,1,1,2,69,-1,1,-1,-2,-1,-1,24732,14481,7805,6449,28327,7223,8985,4767,2443,2487,10172,1594,0
7357,200000,1,1,2,33,1,-2,0,1,-2,-2,89369,7592,46803,146290,16577,18306,13069,2089,7877,46482,7506,6130,0
7358,20000,2,1,2,46,-1,-1,1,-2,-2,-2,3400,2576,8046,1054,556,6696,870,886,1977,257,160,2194,0
7359,50000,1,3,1,63,-1,-1,-2,-1,0,-2,2738,11322,4753,0,134,6355,1021,5037,1908,0,43,1916,1
7360,120000,1,2,1,39,0,2,2,1,0,1,34651,21055,22012,31115,44818,79684,10067,2981,3818,7904,8981,16942,1
7361,80000,2,3,2,68,1,1,2,0,0,0,13079,31427,28651,5702,31429,42821,3185,4807,6104,1476,9583,10650,0
7362,200000,2,3,1,41,-2,-1,0,-1,1,-1,30307,83390,46390,53450,97490,74708,11319,30843,17112,23937,15461,25979,0
7363,300000,1,2,2,69,-1,-1,-2,0,0,-2,30901,70439,100048,12273,6833,17853,4832,17933,24509,3674,2377,6734,0
7364,200000,2,1,2,44,1,-1,1,-2,0,0,65477,6611,26985,0,43097,108376,15154,3133,7454,0,12981,28208,0
7365,50000,2,1,2,21,-1,1,0,-1,1,0,10352,16953,2464,13484,23654,3949,3127,3684,331,3397,3089,1038,0
7366,20000,1,3,2,65,0,-2,-2,-2,-1,0,5440,5538,684,2782,3058,5157,1601,1532,172,1114,1071,1443,0
7367,50000,1,1,2,65,-2,-2,-2,1,0,-1,16822,1587,7962,19122,10282,10801,7038,488,3868,4052,937,3239,0
7368,200000,2,3,2,70,-2,-2,-2,-2,-2,-2,14406,20148,7824,2913,8626,49617,4621,9359,2279,662,2625,18282,0
7369,300000,1,3,2,27,-1,-2,-1,-2,-2,-2,109666,8655,8795,21987,21599,2908,46338,2144,2912,6606,8363,752,0
7370,300000,2,2,3,64,1,-2,-1,-1,-1,-2,170333,9530,5031,5142,45832,3755,28466,3070,990,1928,13843,1390,1
7371,50000,1,2,2,38,-1,-1,-1,0,-2,-1,0,15430,9810,15234,1796,15600,0,4543,2861,3148,528,5694,0
7372,300000,2,3,1,63,1,0,-1,0,1,0,91735,87311,149482,75993,65701,85755,18665,6559,51923,20349,9377,16794,0
7373,80000,2,3,2,70,3,1,0,0,2,1,26914,22741,24444,17487,39611,32287,7224,4694,8227,8989,2177,1669,0
7374,200000,2,2,2,31,-1,-1,1,0,-2,0,66791,1408,60508,13886,1074,64453,22219,422,17513,4032,307,23889,0
7375,120000,1,2,3,39,-2,-1,0,-2,-2,-1,14582,22176,43235,7839,407,39789,3696,5445,11440,2226,100,19876,0
7376,20000,2,2,1,34,2,-2,0,0,0,-1,8305,0,52,2578,3224,0,1812,0,17,765,983,0,0
7377,20000,2,2,2,36,1,-1,-1,-1,0,-1,4603,9945,9046,0,7358,5322,1275,3764,3019,0,1212,1537,0
7378,500000,1,3,2,51,-2,-2,-2,-2,-1,-2,12327,9627,158868,7370,10716,36545,4536,3477,34755,3026,2553,13178,0
7379,80000,1,2,2,42,1,1,2,0,-1,0,48112,5654,28287,18309,10999,11662,13053,860,5396,5567,4057,1581,0
7380,50000,1,3,2,54,3,2,1,0,2,3,45790,27730,13784,18669,17624,22520,7189,3817,2249,6425,6070,6175,1
7381,50000,1,1,1,55,-2,-2,-1,-1,-1,-2,10661,0,7372,6411,17632,6195,3254,0,1693,2684,3972,1708,0
7382,80000,1,3,2,31,2,0,1,0,0,-1,30685,46007,36799,12904,30419,2208,2408,21422,8972,4312,9878,472,0
7383,500000,2,2,2,23,1,-2,-2,-1,-2,-1,208625,44702,11345,87593,187548,43654,60843,18961,3097,37334,81197,10330,0
7384,20000,2,2,2,59,-2,1,1,1,-1,-2,8841,2645,2294,7461,0,4239,3453,746,658,1484,0,1675,0
7385,20000,2,1,2,30,1,-1,0,-1,-2,0,6889,0,3117,0,1798,0,2740,0,1034,0,566,0,0
7386,200000,1,3,1,31,0,1,0,2,1,2,117339,88438,1442,130568,33846,36196,32465,22345,113,5061,8588,6272,0
7387,120000,2,2,3,51,2,-1,-2,-1,-1,0,85619,2607,573,25058,51027,25236,19880,548,246,6825,16877,8427,1
7388,20000,1,2,2,34,1,1,-2,1,0,1,14889,9481,0,8692,9104,11489,3827,2748,0,1577,2741,2449,1
7389,20000,1,2,3,30,0,1,1,0,3,-2,3420,9971,13088,6310,10959,1129,1194,2143,3686,2002,2279,417,1
7390,50000,2,2,1,36,-1,0,1,-2,0,1,4569,14414,18568,9286,19397,16173,1251,2668,5983,2647,8318,4814,0
7391,50000,1,2,2,47,0,1,2,1,1,1,15371,24005,25358,12502,12839,18603,4489,5007,2892,4179,3004,6371,1
7392,20000,1,1,1,64,1,-1,1,0,1,1,6382,9746,8647,330,3882,1625,1577,3375,2136,40,1254,180,0
7393,50000,2,2,1,71,1,-1,0,-1,-2,-2,17892,16436,20789,8001,502,952,5447,5435,6869,2765,70,436,0
7394,200000,2,2,3,58,-2,-2,-2,-2,-2,-2,70890,7291,36442,53203,36891,0,37411,2580,13075,21886,11073,0,0
7395,300000,2,2,1,66,0,2,0,0,2,-1,47481,86257,16862,63418,159642,48063,14551,20387,6905,21676,7002,15429,0
7396,300000,1,2,1,48,-2,-2,-1,-1,-1,-1,6774,1051,73896,91192,54146,112046,1587,275,18353,30398,29314,19727,0
7397,80000,2,2,2,41,-2,-1,-1,-1,-1,-1,5243,18313,34469,27057,37689,1625,1343,4272,10930,14858,16396,260,0
7398,50000,1,1,2,62,-1,1,-2,-1,-1,2,23383,23809,0,28626,14863,31976,9339,4131,0,6224,3340,5497,0
7399,500000,1,3,2,36,-2,-2,0,-2,-1,-2,9225,10314,14217,29861,243701,149377,2000,2502,5914,10069,61209,47185,0
7400,200000,2,2,3,62,-1,-2,-2,0,-2,-2,39010,791,67074,60332,36062,988,13275,275,25863,19535,8572,367,0
7401,80000,2,2,2,71,0,-1,-1,0,1,-2,44871,10572,15071,12422,45355,19427,9941,2067,4781,2982,11113,8146,0
7402,50000,2,3,1,40,1,0,3,0,0,1,26830,0,16895,12222,21552,20856,12364,0,5862,3955,6207,5170,0
7403,50000,2,3,2,53,1,0,0,2,0,-2,5028,3947,0,27500,7733,3559,744,604,0,5002,1506,946,0
7404,80000,1,2,2,60,-1,1,0,3,0,-1,4420,26851,9140,45686,9961,22390,1158,8130,2173,9234,3044,8570,0
7405,120000,2,2,1,60,0,-1,1,-2,-2,-2,17047,28753,6348,2322,0,4791,5838,9630,1517,1200,0,2293,0
7406,20000,1,3,2,31,0,0,2,-1,-1,0,0,6172,14859,3084,6239,8137,0,975,4156,276,1730,2710,0
7407,500000,2,3,1,70,1,1,0,0,0,0,136256,6437,208729,14823,148087,10714,25543,1811,44975,5023,47333,1813,0
7408,120000,2,1,1,46,-1,0,1,0,-1,0,6249,0,74526,25930,5402,43438,1485,0,23495,8761,1268,9259,0
7409,120000,2,2,1,23,-1,-1,-1,1,-1,-1,21312,36578,2912,19583,33511,5987,5593,14821,1216,8699,5284,2230,0
7410,50000,2,3,2,27,1,1,0,0,2,0,20547,16534,15639,16670,24874,18995,3544,3870,5141,6021,5287,3721,0
7411,200000,2,3,1,58,0,0,-2,-2,-2,-1,23028,70906,7978,89197,5984,47819,6424,10328,2442,41114,1976,14689,0
7412,200000,1,1,1,42,-2,0,1,-1,-2,-1,1463,29729,96800,64331,2135,36076,737,7255,21368,19680,1184,12290,0
7413,20000,2,2,2,26,1,2,0,-1,-2,-1,15244,10212,3567,0,0,0,6250,1981,1193,0,0,0,1
7414,120000,2,2,1,47,0,0,1,2,1,1,19812,12299,41226,76287,57372,35078,8788,2915,11551,27081,16448,13009,0
7415,120000,1,1,2,51,0,1,-1,-1,-1,0,51747,5904,5710,24666,9271,18117,13950,1691,2919,9307,2065,5319,0
7416,200000,1,2,2,25,1,0,-1,-1,-1,-1,66966,6472,0,50507,5628,22763,20241,2339,0,10121,1607,9720,0
7417,50000,1,2,2,38,-2,-1,-1,0,-2,-2,14260,2781,27842,15521,10213,2959,5135,981,10257,4178,2394,896,0
7418,300000,1,2,1,44,0,0,-2,0,-2,0,107265,24475,96620,129505,6013,93796,22992,4841,32056,36823,2166,19248,0
7419,80000,2,2,1,60,-2,0,-2,0,-1,0,2537,7033,3839,8180,13504,0,521,2165,629,2199,2897,0,0
7420,20000,2,3,1,54,-2,-2,-2,-1,-2,-2,5609,1959,1156,0,820,7868,1172,672,526,0,380,2416,0
7421,20000,2,3,1,25,-1,-1,-1,-1,0,0,4150,1497,0,0,13566,0,1358,376,0,0,3958,0,0
7422,50000,1,3,2,52,1,1,0,-1,0,0,11603,24275,28777,9299,13068,15484,1576,8735,11167,2605,3856,3404,0
7423,50000,1,3,1,67,2,0,3,1,1,3,15814,3104,25806,11130,30153,42236,2314,888,6308,2860,6649,11164,0
7424,80000,1,3,2,23,0,-2,1,-1,-2,-1,11772,0,15615,15712,26134,16335,3643,0,4889,6412,6271,4570,0
7425,200000,1,2,1,71,-2,-2,-1,1,-2,-2,2007,1129,31016,79574,11985,53577,327,383,8988,37758,4644,18499,0
7426,50000,2,1,1,25,2,-1,-1,0,0,0,29468,3499,10364,7320,8867,8797,9648,1162,2846,1531,500,3545,0
7427,500000,2,3,1,52,-2,-2,-1,-1,-1,0,10045,108643,10340,68451,13753,267726,3558,52533,5057,23909,4092,99351,0
7428,50000,2,2,1,38,1,3,0,1,0,1,38855,15362,4193,0,13319,12907,8349,3323,1317,0,5156,2587,0
7429,120000,1,2,2,58,-1,-1,-2,0,-2,0,27516,30104,3199,45689,41266,9643,7262,7911,1667,13280,16608,3135,0
7430,300000,2,4,2,63,3,0,2,0,-1,-2,170801,30861,273241,86089,10978,22111,36352,10273,59203,29251,4159,8337,0
7431,200000,1,2,1,64,-2,-2,-2,-2,-2,-2,20848,51912,791,2162,50417,35180,5687,18772,309,761,20399,10786,0
7432,120000,1,3,2,65,0,1,2,4,1,0,4136,25843,44008,101946,37414,10285,1595,3107,11664,10239,8744,3917,1
7433,200000,1,2,2,62,-2,-2,-2,-2,-2,-2,3657,5136,4220,6736,35272,1512,1533,1245,1892,2013,11707,646,0
7434,20000,1,1,2,36,1,2,2,0,1,-1,10803,6978,15612,10056,13190,1325,2020,1022,541,3113,3344,461,1
7435,20000,2,3,1,44,-1,0,2,-1,1,-1,0,9110,6393,4554,7059,0,0,1826,1168,2169,1319,0,0
7436,80000,2,3,2,57,3,0,1,2,0,-1,53971,33266,26679,13854,32644,19694,14682,6405,7932,2670,4168,3162,1
7437,20000,2,2,1,29,0,0,0,-1,-2,0,9414,0,8119,5797,0,891,2941,0,3323,1965,0,294,0
7438,50000,1,2,2,50,-2,-2,-2,-2,-2,-2,1923,765,10491,0,0,5691,638,325,4512,0,0,1383,0
7439,50000,2,1,2,48,1,1,1,1,0,2,27378,9083,18013,21359,0,27336,5077,1283,3952,6518,0,9865,0
7440,300000,2,1,1,71,0,-1,-2,1,-1,0,72516,121072,4211,115051,6567,78767,19652,36728,1654,27969,1538,27992,0
7441,300000,2,1,2,23,0,-1,-1,-1,1,0,175125,80820,35671,57747,47019,148981,43241,33209,19231,22517,11429,47708,1
7442,200000,1,1,2,25,0,-2,-2,-1,-1,-2,101285,8101,28052,5717,88781,15228,30863,3404,10568,1877,29112,4229,0
7443,200000,2,2,1,22,0,-1,-1,0,0,-1,67125,39246,32043,18584,58788,32641,17109,11360,9781,4678,17691,7624,0
7444,20000,2,2,3,48,-1,-2,-2,-2,0,-2,0,68,51,3667,4492,1938,0,21,21,1329,937,679,0
7445,20000,2,1,1,49,1,-1,1,-2,-1,1,10929,0,14034,4829,3420,6216,3637,0,3362,1310,1859,1249,1
7446,120000,1,2,2,51,-2,-1,-2,-1,-2,-1,25953,34452,16876,20587,2108,42357,10211,14638,6423,8515,738,14171,0
7447,120000,1,1,2,33,4,5,4,4,6,5,67323,112602,65043,106233,107240,73347,4052,25349,12329,17849,25584,0,1
7448,80000,2,1,1,36,0,0,1,0,0,3,29744,14230,26619,13526,2788,54180,6925,3739,5532,2449,1285,7185,0
7449,80000,1,3,1,42,2,3,1,2,2,0,50399,16282,28580,53860,51033,18912,13445,2561,5966,9684,8985,6487,0
7450,80000,2,4,2,23,0,0,-2,0,0,2,17613,26795,0,22936,8691,28707,3749,5128,0,4172,3633,10096,0
7451,50000,2,3,2,59,0,1,2,0,1,-1,6202,10835,27057,24242,16485,5660,1652,2879,3549,3290,3475,1739,0
7452,50000,2,1,2,23,-1,0,1,3,1,1,21338,25382,22654,34698,25156,8362,6225,6237,3929,2772,3407,2456,1
7453,80000,1,2,1,55,-2,-1,-2,-1,0,-2,10979,2187,4276,7762,27966,0,3207,689,1572,2919,7332,0,0
7454,120000,2,1,1,44,-2,0,-2,-2,-1,-1,4784,38195,21301,8284,19517,8215,1268,3643,6069,2712,5277,2222,0
7455,500000,1,2,2,71,-1,-1,0,0,-1,-1,12958,53542,207025,72113,74836,13114,4024,15100,69498,23980,22516,3799,0
7456,80000,2,3,2,56,0,0,-2,1,0,-2,27395,14581,7041,16754,42520,0,5631,5623,2680,4373,14428,0,0
7457,200000,2,2,1,45,3,1,-1,-1,-1,-1,111946,127034,43637,44522,37060,0,14248,32706,16725,15134,11324,0,0
7458,200000,1,3,2,56,-1,-1,-2,0,-1,-2,66084,5397,52667,50522,1685,2449,25307,512,23770,16834,577,1136,0
7459,20000,1,2,2,26,-1,0,-2,0,-2,0,0,9261,0,1963,1776,0,0,3098,0,751,767,0,0
7460,120000,2,2,2,30,-2,-2,-2,-2,-2,-2,11177,59766,10529,24758,1879,5729,4320,26916,4755,5658,781,1845,0
7461,80000,2,1,2,46,-2,-2,-2,-1,-2,-2,0,0,11327,16348,5208,1129,0,0,2422,8965,1749,360,0
7462,120000,1,3,1,64,2,0,-1,1,-1,1,96049,8926,1160,3819,20999,431,19347,2663,371,1452,9134,112,0
7463,20000,1,2,1,62,0,0,0,1,0,3,6438,8366,7868,7223,4478,15216,2065,2140,1123,1153,1322,3224,0
7464,300000,2,1,2,40,0,2,2,4,0,1,23039,130929,176027,166180,5387,30609,4871,32577,42976,21119,1848,7502,0
7465,500000,1,1,3,35,-1,-1,0,-2,-2,-2,155331,167977,15518,107360,5828,100399,58139,62302,6134,43751,1846,37314,0
7466,20000,1,3,2,70,-2,-2,0,-2,-2,-2,829,2919,408,3568,0,0,332,982,75,1798,0,0,0
7467,50000,2,1,1,49,1,0,1,-2,-1,0,21251,7893,7354,6865,19601,31653,7680,2253,710,2617,6566,11265,0
7468,50000,1,3,1,27,2,0,2,1,2,0,12288,6200,11530,23860,40449,24941,3732,2629,1848,10493,4051,9480,0
7469,200000,1,2,2,32,1,-1,2,0,1,1,11456,15909,124183,92811,74984,3089,3049,10159,35062,40999,15248,971,0
7470,120000,2,2,2,63,1,2,0,0,2,0,60496,59374,32071,89,35043,546,28180,16281,9702,28,6541,241,1
7471,50000,2,2,1,66,1,-1,0,1,-1,0,2427,2872,1505,3821,14510,10708,766,974,362,1036,3264,3527,0
7472,200000,2,3,1,67,3,0,2,-1,-1,0,110036,4703,113885,60003,49126,64688,30461,1110,26644,9524,16160,24976,0
7473,50000,1,2,2,21,3,0,1,0,-1,1,18320,8213,5918,0,27571,30425,2530,2269,778,0,7179,10195,1
7474,80000,2,1,1,62,-2,0,-2,0,-1,-2,25291,13720,2703,13488,0,20642,8105,3947,1000,4567,0,6064,0
7475,80000,1,1,2,26,-1,-2,-2,-2,-2,-2,27132,0,923,12242,1984,4151,8703,0,276,3519,765,1509,0
7476,80000,2,3,2,62,4,1,4,3,3,2,59624,2939,70049,83305,24585,35869,3566,216,14808,12344,1729,5722,1
7477,80000,1,2,1,65,1,0,1,2,-1,-2,48177,16639,33756,39532,1979,3301,11949,3903,4605,10460,835,484,0
7478,50000,1,2,2,39,0,0,0,2,0,-2,15008,2073,16946,22520,4272,3052,4155,545,4947,4026,1449,1319,0
7479,80000,2,1,1,30,-2,-2,-2,-2,-1,-2,931,0,14758,0,12488,522,407,0,4879,0,3028,263,0
7480,300000,1,2,1,57,1,0,0,-1,0,0,16510,7478,63212,57624,192288,46812,5586,2335,23356,15805,70804,9031,1
7481,80000,2,3,2,24,0,0,2,1,0,2,32969,23161,49436,26344,41117,38655,9550,9871,7575,7082,13034,11976,0
7482,300000,2,1,2,50,-1,-1,-2,-2,-1,-2,5825,32668,29822,57320,9436,71986,1661,11921,5796,26193,4141,39000,0
7483,120000,1,4,1,37,1,-2,-1,-2,-1,-2,98015,35686,31835,15043,26007,2021,38053,13929,11760,2610,5582,766,0
7484,200000,2,3,1,42,0,-1,-1,-1,0,0,9529,37403,77376,66383,64452,37170,1509,14188,16882,23314,25452,13542,0
7485,50000,2,2,1,63,-2,-2,-1,-2,-1,-2,12440,2821,20003,1744,20804,19409,2809,1313,6170,470,4601,5113,0
7486,200000,1,3,2,71,-1,0,0,1,2,-1,75288,49338,52909,100309,95305,42231,26610,25332,16659,35115,16389,22306,0
7487,50000,1,2,2,41,1,-1,2,1,-1,2,10506,8440,37682,13515,2841,23443,2515,2886,1261,3686,724,5153,0
7488,20000,2,2,2,35,0,3,-1,0,-1,1,1470,8306,0,1070,4079,3459,375,1660,0,181,1340,968,0
7489,50000,1,1,1,63,-2,-2,1,-1,-2,-2,0,3925,18973,5175,0,3645,0,1501,6351,1401,0,1141,0
7490,20000,2,3,2,42,2,-2,-1,-1,0,1,21659,4752,8278,603,7040,11501,3026,1828,3267,163,2231,3727,1
7491,500000,2,2,2,31,-2,1,-1,-1,-1,-2,9393,147395,46092,86880,55699,12755,4398,28378,14252,27926,21501,5359,0
7492,500000,1,3,1,67,-2,0,0,-2,-2,1,12588,81993,203238,6924,85781,174338,5722,23931,39926,2070,28107,62292,0
7493,200000,2,2,1,71,0,-2,-2,-2,-1,-2,64538,2753,6510,48979,33146,5696,22152,816,3671,17858,11578,2197,0
7494,20000,2,2,1,35,0,0,2,0,1,-1,5039,7173,725,6405,6159,4256,1081,2616,173,1692,801,1295,0
7495,300000,1,3,2,29,-2,-2,-2,-2,0,-2,5146,39004,4853,72442,127153,138013,1663,23723,2046,19122,30161,70869,0
7496,200000,1,2,1,28,0,-1,1,1,1,0,37166,60139,100216,131625,83617,67524,9209,20774,19695,40455,16441,29992,1
7497,50000,1,1,1,51,1,1,1,0,-1,-2,30255,10075,7887,12983,0,10325,5774,3213,1281,5789,0,4097,0
7498,80000,2,3,2,36,1,-1,0,2,0,0,23798,2758,22989,59134,10415,29041,4794,1154,8427,11271,2809,8711,0
